transaction_id,date,store_id,product_id,quantity,unit_price
T007284,25/03/2023,S06,P08,1,8.5
T052105,23/08/2024,S07,P06,1,
T034000,28/01/2024,S05,P11,1,18.0
T008791,14/04/2023,S01,P10,1,
T016952,25/07/2023,S01,P02,1,5.0
T058863,05/11/2024,S04,P07,1,
T077040,05/05/2025,S07,P05,2,4.0
T059517,11/11/2024,S05,P05,1,
T050299,03/08/2024,S01,P05,1,
T054577,20/09/2024,S04,P09,1,
T043776,17/05/2024,S06,P05,2,4.0
T001206,13/01/2023,S05,P06,1,3.8
T019837,29/08/2023,S07,P08,1,8.5
T011989,22/05/2023,S05,P02,1,
T006361,14/03/2023,S06,P12,1,
T018448,12/08/2023,S06,P04,1,
T058687,03/11/2024,S07,P01,1,5.5
T060080,17/11/2024,S01,P05,1,
T055805,03/10/2024,S05,P01,1,
T078167,17/05/2025,S07,P05,1,
T009323,20/04/2023,S06,P03,2,
T051549,17/08/2024,S05,P10,1,
T023547,12/10/2023,S03,P09,1,
T003920,13/02/2023,S04,P06,1,3.8
T034337,01/02/2024,S01,P12,3,
T053684,09/09/2024,S08,P12,1,16.0
T068328,01/02/2025,S07,P12,1,
T010682,06/05/2023,S08,P02,2,5.0
T030323,22/12/2023,S04,P04,1,
T040517,10/04/2024,S06,P05,2,
T070683,27/02/2025,S08,P01,3,
T047551,01/07/2024,S03,P02,2,
T060454,20/11/2024,S03,P05,1,
T026157,10/11/2023,S01,P08,1,
T062582,09/12/2024,S04,P10,1,
T025072,29/10/2023,S04,P04,1,
T002817,31/01/2023,S01,P04,1,4.5
T044936,30/05/2024,S01,P03,1,
T075852,23/04/2025,S03,P04,1,
T046238,15/06/2024,S04,P07,2,
T004545,20/02/2023,S07,P06,1,
T079410,31/05/2025,S02,P07,1,9.5
T048132,08/07/2024,S04,P07,1,9.5
T049980,30/07/2024,S04,P06,1,3.8
T032889,17/01/2024,S02,P05,1,
T021871,22/09/2023,S04,P10,1,
T069618,15/02/2025,S06,P04,1,
T069150,10/02/2025,S05,P03,2,
T049158,20/07/2024,S06,P07,1,
T072745,20/03/2025,S07,P03,1,
T041433,21/04/2024,S03,P11,1,18.0
T064785,29/12/2024,S08,P12,2,16.0
T045573,06/06/2024,S08,P06,1,3.8
T057949,27/10/2024,S01,P05,1,
T035069,09/02/2024,S05,P12,1,16.0
T037241,05/03/2024,S01,P04,1,
T024285,20/10/2023,S06,P03,1,
T077429,10/05/2025,S01,P07,1,
T057402,20/10/2024,S07,P09,1,
T022680,01/10/2023,S08,P12,2,
T067078,20/01/2025,S06,P05,1,
T021386,16/09/2023,S04,P12,1,
T059238,09/11/2024,S03,P03,1,
T052898,01/09/2024,S04,P06,2,
T020797,09/09/2023,S08,P04,1,
T023467,11/10/2023,S03,P08,1,
T009456,22/04/2023,S04,P10,2,
T007901,02/04/2023,S04,P09,2,
T014518,23/06/2023,S07,P03,1,
T046090,13/06/2024,S04,P08,1,
T052815,31/08/2024,S05,P06,2,3.8
T065739,08/01/2025,S04,P11,2,
T014171,19/06/2023,S01,P01,1,
T034551,03/02/2024,S05,P12,1,
T073588,30/03/2025,S04,P03,1,
T072600,19/03/2025,S01,P10,1,3.0
T053708,10/09/2024,S03,P10,3,
T023840,15/10/2023,S03,P05,1,
T013750,13/06/2023,S03,P08,1,
T010789,08/05/2023,S02,P04,1,4.5
T079350,30/05/2025,S05,P03,1,
T013296,07/06/2023,S02,P02,1,
T023296,09/10/2023,S02,P10,1,
T040753,13/04/2024,S05,P04,1,4.5
T063807,21/12/2024,S04,P07,1,
T037699,10/03/2024,S06,P04,1,
T073372,27/03/2025,S08,P01,1,
T039369,28/03/2024,S07,P09,2,
T012981,03/06/2023,S04,P07,2,
T018569,13/08/2023,S08,P06,1,
T023580,12/10/2023,S07,P02,1,
T064438,27/12/2024,S03,P06,1,
T013344,07/06/2023,S08,P06,1,
T051703,19/08/2024,S01,P04,1,4.5
T028773,07/12/2023,S01,P09,1,
T018770,16/08/2023,S05,P07,1,
T066243,13/01/2025,S01,P04,1,
T032601,14/01/2024,S04,P04,2,
T047300,28/06/2024,S04,P03,1,
T070201,22/02/2025,S05,P11,1,
T022283,27/09/2023,S04,P01,1,
T029103,10/12/2023,S02,P12,2,
T053486,08/09/2024,S02,P06,1,
T005347,02/03/2023,S04,P05,1,
T079337,30/05/2025,S04,P12,1,
T003701,11/02/2023,S03,P03,1,
T061462,29/11/2024,S05,P02,1,
T056236,08/10/2024,S03,P03,1,6.5
T068287,01/02/2025,S04,P12,1,
T073663,31/03/2025,S03,P04,1,4.5
T023982,16/10/2023,S08,P02,1,
T021986,23/09/2023,S07,P11,1,
T072952,23/03/2025,S01,P06,1,
T011657,18/05/2023,S06,P05,1,4.0
T017855,05/08/2023,S03,P07,1,
T062270,07/12/2024,S01,P09,1,
T028985,09/12/2023,S02,P01,1,
T076672,02/05/2025,S03,P06,1,
T006102,11/03/2023,S05,P11,3,
T017057,26/07/2023,S05,P07,1,
T022169,25/09/2023,S07,P06,1,
T055245,27/09/2024,S05,P03,1,
T078705,23/05/2025,S06,P02,1,
T046452,17/06/2024,S08,P04,1,
T000933,10/01/2023,S05,P02,1,5.0
T010122,30/04/2023,S03,P12,1,
T043241,11/05/2024,S04,P08,1,
T028022,28/11/2023,S08,P09,2,
T024407,21/10/2023,S07,P09,1,10.0
T048110,08/07/2024,S02,P03,1,6.5
T001520,17/01/2023,S01,P08,1,
T061497,29/11/2024,S07,P07,1,
T052689,30/08/2024,S02,P04,2,
T071507,08/03/2025,S02,P03,1,6.5
T038024,14/03/2024,S04,P11,1,
T007769,31/03/2023,S08,P11,1,
T045904,11/06/2024,S01,P12,1,
T010588,06/05/2023,S01,P11,1,
T037794,11/03/2024,S05,P01,1,
T040457,09/04/2024,S08,P11,1,
T016530,19/07/2023,S07,P10,1,
T066324,13/01/2025,S06,P10,1,
T064351,26/12/2024,S04,P10,1,
T008416,09/04/2023,S04,P08,1,
T054955,24/09/2024,S02,P12,1,16.0
T037693,10/03/2024,S05,P05,1,
T035338,12/02/2024,S05,P12,1,
T074137,05/04/2025,S01,P01,2,
T073671,31/03/2025,S04,P06,1,
T004575,21/02/2023,S02,P07,1,
T033486,23/01/2024,S01,P07,1,9.5
T060537,21/11/2024,S02,P09,1,
T006480,16/03/2023,S01,P11,1,
T075077,14/04/2025,S06,P01,1,5.5
T068983,08/02/2025,S06,P01,1,5.5
T068404,02/02/2025,S05,P03,2,
T013177,05/06/2023,S06,P11,1,18.0
T039669,31/03/2024,S08,P06,1,
T013575,10/06/2023,S08,P08,1,
T041147,18/04/2024,S02,P06,1,
T065838,09/01/2025,S03,P11,1,
T050768,08/08/2024,S04,P05,1,
T075299,17/04/2025,S01,P07,1,
T016437,18/07/2023,S04,P12,1,
T074405,07/04/2025,S05,P09,2,10.0
T074775,11/04/2025,S06,P02,1,
T021427,17/09/2023,S01,P07,1,
T030417,23/12/2023,S04,P05,1,
T047440,29/06/2024,S08,P11,1,
T028024,28/11/2023,S08,P06,1,
T072009,13/03/2025,S02,P08,1,
T031873,07/01/2024,S01,P04,1,
T046520,18/06/2024,S08,P05,1,
T026056,08/11/2023,S06,P07,1,9.5
T045858,10/06/2024,S04,P11,2,
T078224,18/05/2025,S04,P03,1,6.5
T033208,20/01/2024,S04,P02,1,
T065772,08/01/2025,S06,P05,1,
T024353,21/10/2023,S04,P04,1,
T057222,19/10/2024,S02,P06,2,
T007939,03/04/2023,S01,P07,1,
T028554,04/12/2023,S04,P01,1,
T004377,19/02/2023,S01,P10,1,
T002161,23/01/2023,S08,P06,1,
T020329,04/09/2023,S03,P08,1,
T009107,17/04/2023,S07,P11,1,
T072027,13/03/2025,S03,P11,1,
T062826,12/12/2024,S01,P10,2,
T007387,26/03/2023,S06,P11,1,18.0
T013478,09/06/2023,S08,P09,2,
T016730,22/07/2023,S05,P04,1,
T026956,18/11/2023,S03,P12,2,
T073242,26/03/2025,S04,P09,1,
T074585,09/04/2025,S05,P02,1,
T045348,03/06/2024,S05,P03,2,
T038200,16/03/2024,S03,P11,2,
T023706,14/10/2023,S02,P07,1,
T071093,03/03/2025,S06,P04,1,
T010544,05/05/2023,S05,P09,1,10.0
T077003,05/05/2025,S04,P09,1,
T039956,04/04/2024,S04,P01,1,
T004060,15/02/2023,S01,P08,1,
T034348,01/02/2024,S02,P11,1,
T023168,07/10/2023,S07,P01,1,
T006431,15/03/2023,S04,P08,2,
T014648,25/06/2023,S03,P03,2,
T043084,09/05/2024,S05,P11,1,
T000047,01/01/2023,S03,P08,1,
T039745,01/04/2024,S07,P04,1,
T005066,26/02/2023,S08,P09,1,
T060891,24/11/2024,S03,P11,1,
T042561,03/05/2024,S04,P05,1,
T066607,16/01/2025,S04,P01,1,5.5
T003375,06/02/2023,S07,P09,1,10.0
T009310,20/04/2023,S04,P12,2,16.0
T059667,12/11/2024,S08,P06,1,
T002313,25/01/2023,S08,P02,2,5.0
T055533,30/09/2024,S03,P03,1,
T053027,02/09/2024,S08,P02,1,
T032028,08/01/2024,S04,P01,1,
T013600,11/06/2023,S03,P10,3,3.0
T052662,29/08/2024,S06,P02,1,
T008395,09/04/2023,S03,P03,1,
T009381,21/04/2023,S05,P10,1,
T074539,09/04/2025,S01,P09,1,
T007559,29/03/2023,S01,P06,3,
T066499,15/01/2025,S03,P06,1,
T000830,09/01/2023,S04,P03,1,
T030126,20/12/2023,S03,P02,1,
T022909,04/10/2023,S08,P07,1,
T000294,03/01/2023,S06,P08,1,8.5
T069176,10/02/2025,S07,P10,1,3.0
T030523,24/12/2023,S03,P11,1,
T060717,22/11/2024,S08,P04,1,
T056795,14/10/2024,S02,P04,1,
T027084,19/11/2023,S04,P10,1,
T051570,17/08/2024,S07,P03,2,
T078309,19/05/2025,S03,P04,1,
T018553,13/08/2023,S06,P01,1,5.5
T065615,07/01/2025,S02,P08,1,
T010378,03/05/2023,S04,P05,1,
T063087,14/12/2024,S03,P10,1,
T066052,11/01/2025,S04,P12,1,
T019419,25/08/2023,S01,P02,1,
T027506,23/11/2023,S05,P06,1,
T043664,16/05/2024,S03,P12,1,
T048480,13/07/2024,S01,P06,1,
T049970,30/07/2024,S03,P08,1,
T000222,03/01/2023,S01,P06,1,
T062124,05/12/2024,S04,P03,1,
T068484,03/02/2025,S04,P09,1,
T054254,16/09/2024,S04,P05,1,4.0
T046744,21/06/2024,S03,P08,2,
T070477,25/02/2025,S06,P08,1,
T046726,21/06/2024,S02,P11,1,18.0
T039539,30/03/2024,S06,P11,1,18.0
T044855,29/05/2024,S01,P06,1,
T066655,16/01/2025,S07,P02,1,
T013022,03/06/2023,S07,P07,1,
T067057,20/01/2025,S04,P04,2,
T005825,08/03/2023,S02,P02,1,
T006455,15/03/2023,S07,P06,1,
T075833,23/04/2025,S01,P08,2,
T030785,27/12/2023,S01,P05,2,
T056295,09/10/2024,S02,P10,1,
T052998,02/09/2024,S04,P06,1,
T008481,10/04/2023,S03,P09,2,
T014073,17/06/2023,S06,P05,1,
T041858,26/04/2024,S01,P04,1,4.5
T049315,22/07/2024,S04,P10,1,
T047393,29/06/2024,S05,P12,2,
T058577,02/11/2024,S08,P01,1,5.5
T021335,16/09/2023,S01,P02,1,
T053150,04/09/2024,S02,P05,1,
T002658,29/01/2023,S04,P04,2,4.5
T042950,08/05/2024,S01,P10,2,3.0
T012983,03/06/2023,S04,P01,1,
T037527,08/03/2024,S07,P05,1,
T035375,13/02/2024,S01,P11,1,
T045854,10/06/2024,S03,P01,1,
T007649,30/03/2023,S02,P10,1,
T057031,16/10/2024,S08,P03,1,6.5
T050818,09/08/2024,S01,P07,1,
T034995,08/02/2024,S06,P03,1,
T076092,25/04/2025,S06,P07,1,
T005748,07/03/2023,S01,P02,2,
T032245,10/01/2024,S07,P07,1,
T069115,10/02/2025,S02,P10,1,
T027435,22/11/2023,S06,P11,2,
T058834,05/11/2024,S02,P10,1,
T042028,27/04/2024,S07,P04,2,
T036974,02/03/2024,S02,P08,1,
T039129,26/03/2024,S02,P04,3,4.5
T048415,12/07/2024,S02,P12,1,16.0
T070896,01/03/2025,S08,P11,1,
T001183,13/01/2023,S04,P12,1,
T056164,07/10/2024,S04,P09,2,
T031344,01/01/2024,S06,P12,3,
T053913,12/09/2024,S06,P06,2,
T046608,20/06/2024,S01,P11,1,
T014969,29/06/2023,S01,P04,1,
T011186,13/05/2023,S03,P05,1,
T025201,30/10/2023,S06,P09,1,
T065844,09/01/2025,S03,P09,1,
T011825,20/05/2023,S07,P10,1,
T007067,23/03/2023,S01,P04,1,
T024922,27/10/2023,S08,P09,1,
T002268,25/01/2023,S03,P11,1,
T051643,18/08/2024,S04,P10,1,
T053679,09/09/2024,S07,P02,2,
T053530,08/09/2024,S04,P01,2,
T020944,11/09/2023,S04,P05,1,
T063645,19/12/2024,S06,P05,1,
T057348,20/10/2024,S04,P08,1,
T009534,23/04/2023,S04,P02,1,
T012663,30/05/2023,S03,P08,3,
T035673,16/02/2024,S07,P04,1,
T077471,10/05/2025,S04,P04,1,
T011615,18/05/2023,S02,P12,3,
T070553,26/02/2025,S04,P04,1,
T012938,03/06/2023,S01,P02,2,
T048072,07/07/2024,S06,P04,1,
T001579,17/01/2023,S04,P09,1,
T068041,29/01/2025,S05,P11,1,18.0
T023615,13/10/2023,S02,P11,1,
T029834,17/12/2023,S04,P07,1,
T075029,14/04/2025,S01,P03,1,
T073253,26/03/2025,S05,P04,1,
T012100,24/05/2023,S01,P10,1,
T050739,08/08/2024,S02,P10,1,
T032286,11/01/2024,S04,P08,1,8.5
T068109,30/01/2025,S04,P06,1,3.8
T055497,29/09/2024,S07,P03,1,
T067516,24/01/2025,S07,P10,1,3.0
T076230,27/04/2025,S03,P12,1,
T038794,22/03/2024,S07,P08,1,
T056015,06/10/2024,S01,P10,1,
T040337,08/04/2024,S04,P09,1,
T010362,03/05/2023,S02,P05,1,
T075386,18/04/2025,S02,P05,1,
T054978,24/09/2024,S04,P10,2,
T051360,15/08/2024,S03,P01,1,
T057516,22/10/2024,S01,P07,1,
T047158,26/06/2024,S02,P04,1,
T032196,10/01/2024,S03,P09,1,
T060609,21/11/2024,S07,P11,1,
T045883,10/06/2024,S06,P08,1,
T030359,22/12/2023,S07,P02,1,
T024331,21/10/2023,S02,P06,1,
T010771,08/05/2023,S01,P07,1,
T002182,24/01/2023,S02,P11,1,
T051228,13/08/2024,S06,P09,1,
T012136,24/05/2023,S04,P02,1,
T041780,25/04/2024,S02,P02,1,5.0
T047238,27/06/2024,S03,P03,2,6.5
T045330,03/06/2024,S04,P05,1,
T019442,25/08/2023,S03,P01,1,5.5
T040807,14/04/2024,S02,P04,1,
T044875,29/05/2024,S03,P06,1,
T034154,30/01/2024,S01,P02,2,
T015836,10/07/2023,S01,P01,1,
T067354,23/01/2025,S03,P05,1,4.0
T011336,14/05/2023,S07,P02,1,
T024010,17/10/2023,S02,P08,1,
T041468,21/04/2024,S06,P06,2,3.8
T036750,28/02/2024,S04,P12,1,
T055650,01/10/2024,S05,P05,2,
T024732,25/10/2023,S04,P06,2,
T008747,13/04/2023,S04,P01,1,
T046733,21/06/2024,S02,P08,1,
T069228,11/02/2025,S05,P03,1,
T053267,05/09/2024,S07,P11,1,
T022474,29/09/2023,S08,P12,1,
T020868,10/09/2023,S05,P12,1,
T051976,22/08/2024,S02,P10,1,
T000636,07/01/2023,S04,P02,1,
T054885,23/09/2024,S04,P12,1,
T022948,05/10/2023,S04,P09,3,
T073986,03/04/2025,S06,P05,1,
T053996,13/09/2024,S05,P08,1,8.5
T012359,27/05/2023,S03,P03,1,
T042390,01/05/2024,S05,P01,1,5.5
T018016,07/08/2023,S01,P07,1,9.5
T055172,26/09/2024,S05,P04,3,
T050331,03/08/2024,S04,P03,1,
T077980,16/05/2025,S01,P09,2,
T021998,23/09/2023,S08,P12,1,
T048612,14/07/2024,S04,P06,1,
T075035,14/04/2025,S02,P07,1,
T035655,16/02/2024,S05,P10,1,
T042569,03/05/2024,S05,P10,1,3.0
T038511,19/03/2024,S03,P08,1,
T066358,14/01/2025,S01,P10,1,
T007227,25/03/2023,S02,P03,1,
T075169,15/04/2025,S06,P10,1,
T046391,17/06/2024,S02,P04,2,
T011663,18/05/2023,S06,P03,1,
T051589,18/08/2024,S01,P09,2,
T047324,28/06/2024,S06,P02,2,
T043963,19/05/2024,S04,P01,1,
T000372,04/01/2023,S06,P04,1,
T045013,30/05/2024,S07,P03,2,
T027785,26/11/2023,S04,P07,1,
T058759,04/11/2024,S04,P05,1,
T040177,07/04/2024,S01,P07,1,
T053057,03/09/2024,S02,P11,1,
T004590,21/02/2023,S04,P08,2,
T078803,24/05/2025,S06,P04,2,
T037279,05/03/2024,S05,P02,1,
T010664,06/05/2023,S05,P09,1,
T033238,20/01/2024,S07,P04,1,
T079157,28/05/2025,S03,P05,1,
T006159,12/03/2023,S03,P03,1,6.5
T012388,27/05/2023,S05,P10,1,
T028868,08/12/2023,S01,P08,1,
T069558,15/02/2025,S02,P03,2,
T034378,01/02/2024,S04,P03,1,
T012085,23/05/2023,S07,P07,1,
T040206,07/04/2024,S03,P03,1,
T063194,15/12/2024,S02,P06,1,
T044657,26/05/2024,S08,P08,1,
T050294,03/08/2024,S01,P02,2,
T016463,18/07/2023,S06,P06,1,
T061016,25/11/2024,S04,P02,1,
T066756,17/01/2025,S06,P10,1,
T030761,26/12/2023,S06,P03,1,
T068667,05/02/2025,S03,P08,1,
T047519,30/06/2024,S07,P12,1,
T016891,24/07/2023,S02,P03,1,
T004258,17/02/2023,S07,P09,1,
T035465,14/02/2024,S02,P05,2,
T057898,26/10/2024,S06,P12,1,
T033723,25/01/2024,S06,P07,1,
T062247,06/12/2024,S06,P02,1,
T027822,26/11/2023,S07,P05,2,
T051164,12/08/2024,S08,P11,1,
T048380,11/07/2024,S06,P07,1,9.5
T044413,24/05/2024,S05,P01,1,
T025490,02/11/2023,S08,P07,1,
T058782,04/11/2024,S06,P05,1,
T035857,18/02/2024,S07,P04,1,
T066502,15/01/2025,S03,P10,1,
T077199,07/05/2025,S04,P12,2,
T074075,04/04/2025,S05,P07,2,
T014009,16/06/2023,S07,P11,1,
T022181,26/09/2023,S01,P07,2,
T026663,15/11/2023,S04,P12,1,
T014544,24/06/2023,S01,P01,1,
T021695,20/09/2023,S02,P10,1,
T020960,11/09/2023,S06,P05,1,4.0
T041734,24/04/2024,S06,P07,1,
T033356,21/01/2024,S07,P04,1,4.5
T066702,17/01/2025,S03,P01,1,
T052383,26/08/2024,S05,P05,1,
T016300,16/07/2023,S04,P05,1,
T005994,10/03/2023,S03,P01,1,
T033759,26/01/2024,S02,P09,2,
T039574,31/03/2024,S01,P10,1,
T006066,11/03/2023,S02,P10,1,
T030217,21/12/2023,S03,P11,2,
T065127,02/01/2025,S04,P05,1,
T013881,15/06/2023,S02,P02,1,
T056945,16/10/2024,S01,P01,1,
T050895,10/08/2024,S01,P04,2,4.5
T078110,17/05/2025,S03,P04,1,
T053953,13/09/2024,S02,P05,1,4.0
T076833,03/05/2025,S08,P04,1,4.5
T066555,15/01/2025,S07,P09,1,10.0
T050005,30/07/2024,S06,P08,1,
T068345,02/02/2025,S01,P05,1,
T074456,08/04/2025,S01,P08,1,
T045659,08/06/2024,S01,P01,1,
T027858,27/11/2023,S02,P09,2,
T055301,28/09/2024,S02,P04,1,
T010742,07/05/2023,S05,P10,1,
T029624,15/12/2023,S04,P10,1,
T056117,06/10/2024,S07,P05,1,
T055108,25/09/2024,S07,P12,1,
T002170,24/01/2023,S01,P05,1,
T050068,31/07/2024,S05,P10,2,3.0
T037965,13/03/2024,S06,P04,1,
T059398,10/11/2024,S04,P03,1,
T005274,01/03/2023,S06,P06,3,
T003138,04/02/2023,S02,P07,1,
T077604,11/05/2025,S06,P08,1,
T053112,03/09/2024,S07,P01,1,5.5
T043855,18/05/2024,S04,P10,1,
T026976,18/11/2023,S04,P05,1,
T067362,23/01/2025,S04,P05,3,4.0
T075617,20/04/2025,S05,P04,2,
T068834,07/02/2025,S03,P07,3,9.5
T011681,19/05/2023,S01,P10,1,
T000358,04/01/2023,S05,P11,1,
T027038,19/11/2023,S01,P11,1,
T033761,26/01/2024,S02,P11,2,
T049691,27/07/2024,S02,P11,2,
T021443,17/09/2023,S02,P10,1,
T000771,08/01/2023,S06,P11,1,18.0
T074786,11/04/2025,S08,P03,2,
T077757,13/05/2025,S04,P09,1,
T076166,26/04/2025,S04,P02,1,
T077987,16/05/2025,S01,P01,2,
T042373,01/05/2024,S03,P01,1,
T068313,01/02/2025,S06,P04,1,
T061059,25/11/2024,S06,P02,1,
T008070,04/04/2023,S08,P10,1,3.0
T022288,27/09/2023,S04,P02,1,
T044457,25/05/2024,S01,P10,1,
T073965,03/04/2025,S04,P01,1,5.5
T018297,10/08/2023,S08,P05,1,
T025336,01/11/2023,S02,P12,1,
T043141,10/05/2024,S04,P10,1,
T065905,10/01/2025,S01,P12,1,
T005578,04/03/2023,S08,P08,2,
T018165,09/08/2023,S01,P03,1,
T019586,26/08/2023,S07,P03,2,
T059216,09/11/2024,S02,P02,1,
T036330,24/02/2024,S04,P07,1,
T020350,04/09/2023,S05,P01,1,
T037348,06/03/2024,S04,P11,1,18.0
T045746,09/06/2024,S01,P10,1,
T054336,17/09/2024,S05,P07,1,
T054952,24/09/2024,S02,P01,1,
T037079,03/03/2024,S03,P03,1,6.5
T066002,11/01/2025,S01,P03,1,
T018545,13/08/2023,S05,P05,1,4.0
T031241,31/12/2023,S06,P11,1,
T040441,09/04/2024,S06,P12,1,
T010434,04/05/2023,S02,P10,2,
T027699,25/11/2023,S06,P05,2,
T012315,26/05/2023,S07,P05,1,4.0
T043165,10/05/2024,S07,P07,2,
T061192,27/11/2024,S01,P08,1,
T001708,19/01/2023,S01,P12,1,
T073952,03/04/2025,S03,P03,1,
T011531,17/05/2023,S03,P10,2,
T010879,09/05/2023,S04,P02,1,
T055312,28/09/2024,S03,P12,1,
T023505,11/10/2023,S06,P07,2,
T040620,11/04/2024,S07,P01,1,
T023637,13/10/2023,S04,P10,1,
T043060,09/05/2024,S03,P07,1,
T061744,01/12/2024,S08,P05,1,
T043339,12/05/2024,S05,P11,2,
T017284,29/07/2023,S04,P12,1,16.0
T045885,10/06/2024,S06,P02,1,
T024759,25/10/2023,S07,P04,1,
T064240,25/12/2024,S02,P08,1,
T064565,28/12/2024,S03,P11,1,
T029772,16/12/2023,S07,P05,1,4.0
T074665,10/04/2025,S05,P01,1,
T035198,11/02/2024,S01,P06,1,
T020968,11/09/2023,S06,P08,1,
T031799,06/01/2024,S04,P08,1,
T015854,10/07/2023,S04,P03,1,
T070739,28/02/2025,S04,P02,1,
T023484,11/10/2023,S04,P04,2,
T077710,12/05/2025,S07,P04,1,
T004616,21/02/2023,S06,P06,1,
T043661,16/05/2024,S03,P01,1,5.5
T016578,20/07/2023,S04,P12,1,
T036369,24/02/2024,S06,P05,2,
T040282,07/04/2024,S07,P05,1,
T062392,07/12/2024,S08,P05,1,4.0
T021454,17/09/2023,S02,P06,1,
T004039,14/02/2023,S07,P08,1,
T024934,28/10/2023,S01,P05,1,
T018447,12/08/2023,S06,P07,2,
T032352,12/01/2024,S01,P04,1,
T003814,12/02/2023,S03,P01,1,5.5
T019260,22/08/2023,S07,P08,1,8.5
T043150,10/05/2024,S05,P02,1,
T041160,18/04/2024,S03,P12,1,
T002254,25/01/2023,S02,P11,2,
T030746,26/12/2023,S05,P09,1,10.0
T043534,14/05/2024,S07,P01,1,
T076254,27/04/2025,S04,P05,1,
T065859,09/01/2025,S05,P02,1,
T038091,15/03/2024,S02,P01,2,
T002081,23/01/2023,S01,P07,2,
T026250,10/11/2023,S07,P03,1,
T078542,21/05/2025,S07,P12,1,
T017996,06/08/2023,S06,P07,2,9.5
T068072,29/01/2025,S08,P10,3,
T067833,27/01/2025,S04,P03,1,
T003181,04/02/2023,S06,P06,1,
T051494,16/08/2024,S08,P07,2,
T068544,04/02/2025,S01,P08,1,
T030258,21/12/2023,S06,P08,1,
T030827,27/12/2023,S04,P11,3,
T039275,27/03/2024,S06,P01,1,
T046486,18/06/2024,S04,P10,1,
T015734,09/07/2023,S01,P06,1,
T009368,21/04/2023,S04,P09,1,
T040140,06/04/2024,S06,P11,1,
T054250,16/09/2024,S04,P10,1,
T013528,10/06/2023,S04,P07,2,
T070999,02/03/2025,S06,P06,1,
T061501,29/11/2024,S07,P05,1,
T071228,05/03/2025,S03,P11,2,
T040135,06/04/2024,S05,P01,1,
T041933,27/04/2024,S01,P05,3,
T039575,31/03/2024,S01,P10,2,
T046465,18/06/2024,S01,P05,2,4.0
T057941,27/10/2024,S01,P08,1,
T066191,12/01/2025,S05,P02,1,
T027115,19/11/2023,S06,P12,1,
T046327,16/06/2024,S03,P10,2,
T016407,17/07/2023,S06,P05,1,
T019207,22/08/2023,S01,P10,1,
T051779,19/08/2024,S08,P05,1,
T078916,25/05/2025,S05,P03,1,6.5
T035330,12/02/2024,S04,P05,2,
T031227,31/12/2023,S06,P11,2,18.0
T057846,26/10/2024,S02,P04,1,
T063884,21/12/2024,S08,P02,1,
T039386,29/03/2024,S02,P08,1,
T034715,05/02/2024,S02,P12,1,
T079142,28/05/2025,S02,P07,1,9.5
T000188,02/01/2023,S06,P07,2,9.5
T065129,02/01/2025,S04,P06,1,
T013978,16/06/2023,S05,P12,1,
T017437,31/07/2023,S03,P05,1,4.0
T003036,02/02/2023,S06,P02,2,5.0
T073020,23/03/2025,S06,P02,1,
T025418,02/11/2023,S01,P07,1,
T063051,14/12/2024,S01,P04,1,
T060222,18/11/2024,S01,P08,1,
T065237,03/01/2025,S06,P02,1,5.0
T067795,27/01/2025,S01,P11,1,18.0
T009098,17/04/2023,S06,P03,2,
T025577,03/11/2023,S06,P07,1,
T031225,31/12/2023,S06,P02,1,5.0
T053037,03/09/2024,S01,P11,1,
T002950,01/02/2023,S06,P08,1,
T044985,30/05/2024,S04,P07,1,
T024903,27/10/2023,S05,P01,1,
T019927,31/08/2023,S01,P04,2,
T071279,05/03/2025,S06,P02,1,
T007714,31/03/2023,S02,P08,1,
T012649,30/05/2023,S02,P02,1,
T048705,15/07/2024,S05,P07,1,
T040002,05/04/2024,S01,P12,1,
T042255,30/04/2024,S03,P07,1,
T069103,10/02/2025,S01,P04,1,4.5
T079123,28/05/2025,S01,P10,2,
T044929,29/05/2024,S07,P06,2,
T009128,18/04/2023,S01,P03,3,
T031124,30/12/2023,S05,P01,1,
T000042,01/01/2023,S03,P01,1,
T053251,05/09/2024,S06,P06,3,
T064760,29/12/2024,S06,P02,1,
T013398,08/06/2023,S06,P01,1,5.5
T068377,02/02/2025,S03,P09,1,
T072739,20/03/2025,S06,P06,2,
T077151,06/05/2025,S07,P10,1,
T039363,28/03/2024,S07,P12,1,
T000450,05/01/2023,S04,P01,1,
T018651,15/08/2023,S01,P11,1,
T039069,25/03/2024,S04,P08,1,
T016170,14/07/2023,S07,P05,3,
T001163,13/01/2023,S02,P02,1,5.0
T006475,16/03/2023,S01,P11,1,
T044107,21/05/2024,S01,P11,2,
T061703,01/12/2024,S05,P02,2,
T013372,08/06/2023,S03,P07,1,
T012132,24/05/2023,S03,P09,1,10.0
T005190,28/02/2023,S05,P05,1,
T033224,20/01/2024,S06,P03,1,
T013794,14/06/2023,S01,P06,1,
T005786,07/03/2023,S04,P04,1,
T011115,12/05/2023,S03,P01,1,
T009592,24/04/2023,S01,P07,1,
T008419,09/04/2023,S04,P02,3,
T024538,23/10/2023,S04,P11,1,
T072324,16/03/2025,S02,P01,1,
T014344,21/06/2023,S04,P05,3,
T006745,19/03/2023,S01,P03,1,
T030570,24/12/2023,S06,P01,1,
T059967,16/11/2024,S01,P01,1,
T012730,31/05/2023,S02,P01,1,
